资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,风险值,上年度违规,上年度违规次数
0.5846,0.373236,0.566338,2.246138,1.297344,-1.129082,31.32,0.03286,0.175976,0.928498,1.551871,2.332858,0.009,0,0
0.610747,0.539483,0.704276,2.33203,1.136337,0.02156,24.65,0.171126,0.155067,0.75284,3.122054,1.675703,0.053,0,0
0.908317,0,0.903476,0.321052,1.054167,1.346971,13.03,0.0823155,0.0374,0.017318,0.9002815,2.902406,0.116,0,0
0.743609,0.001748,0.756081,1.184907,1.054167,-0.253469,45,0.0823155,0.059196,0.040633,0.9002815,2.902406,2.269,1,5
0.403645,0.255713,0.476997,1.879203,0.8495,-0.156305,31.32,0.527101,0.361507,0.216608,0.74811,2.552182,2.532,1,1
0.517666,0.282754,0.453856,2.908945,1.078643,-0.317547,19.89,0.130823,0.144095,0.402034,0.910166,2.258282,2.525,1,1
0.809657,0.007213,0.814045,0.93746,1.054167,1.469766,21.34,0.0823155,0.074173,0.031173,0.9002815,2.902406,2.204,1,3
0.611644,0.373192,0.532344,1.132684,1.05628,-2.93483,31.32,0.132111,0.212543,0.687745,2.759892,1.126861,2.442,1,2
0.531118,0.4084,0.59048,1.284104,1.054167,-0.036087,31.32,0.016888,-0.172428,1.17121,2.697278,1.510464,2.561,1,1
0.475459,0.133704,0.437489,2.546518,1.36043,-0.005642,86.91,0.04928,0.180897,0.642409,1.198495,1.292688,0.006,0,0
0.921172,0,0.918785,0.426462,1.054167,0.457394,40.03,0.0823155,0.037706,0.020856,0.9002815,2.902406,0.347,0,0
0.68526,0.113776,0.697457,1.922953,0.861557,0.432317,56.12,0.129155,0.146448,0.391321,0.471441,1.616692,2.469,1,1
0.407069,0.12795,0.395218,1.702202,0.889602,-0.092805,31.32,0.11847,0.297131,0.560658,1.103509,3.092826,2.405,1,2
0.423532,0.265573,0.42718,2.366933,1.054167,0.35625,31.32,-0.018123,0.053464,0.126755,0.253026,2.575933,2.576,1,1
0.588552,0.179275,0.652103,2.133472,1.027132,-1.616449,31.32,0.186082,0.12909,0.446006,0.867013,1.720164,0.24,0,0
0.471031,0.203779,0.368666,2.545566,1.012523,-0.145129,31.32,0.443272,0.299066,0.544841,1.72416,2.84915,2.718,1,1
0.941295,0,0.93675,0.591374,1.054167,0.263769,67.39,0.0823155,0.020166,0.021489,0.9002815,2.902406,0.134,0,0
0.367763,0.294634,0.417237,1.240087,1.08077,0.236553,31.32,0.298823,0.35442,0.491937,1.941354,2.248291,0.157,0,0
0.80173,0.006637,0.821155,0.881372,1.054167,1.510882,15.13,0.0823155,0.054,0.026339,0.9002815,2.902406,2.123,1,1
0.749242,0.016747,0.747481,0.911286,1.054167,3.451073,25.15,0.0823155,0.063204,0.035583,0.9002815,2.902406,2.159,1,3
0.774522,0.669301,0.756316,1.376736,1.304952,0.212972,34.06,0.280912,0.117129,0.19959,1.027589,0.53312,2.076,1,1
0.275431,0.213978,0.328977,1.073164,1.161592,0.004171,28.83,0.255566,0.093957,0.207965,1.263419,2.006498,0.11,0,0
0.835876,0.013792,0.826616,0.993973,1.054167,-0.593854,51.16,0.0823155,0.05821,0.044719,0.9002815,2.902406,2.112,1,11
0.758406,0,0.775948,1.326767,1.054167,-0.147888,28.71,0.0823155,0.079561,0.036867,0.9002815,2.902406,2.046,1,5
0.631788,0.530873,0.698296,1.497544,1.191971,0.215746,31.32,0.380126,0.176987,0.356105,3.618159,1.019585,0.046,0,0
0.916803,0,0.916323,0.588256,1.054167,0.966953,57.11,0.0823155,0.053914,0.023669,0.9002815,2.902406,0.138,0,0
0.924793,0,0.92031,0.638574,1.054167,-3.547223,33.75,0.0823155,0.037612,0.016963,0.9002815,2.902406,0.177,0,0
0.382724,0.280557,0.418389,3.097357,1.060413,0.129396,29.4,0.376485,0.03979,0.404323,0.814619,2.93665,2.421,1,1
0.84667,0,0.868988,2.239973,1.054167,0.008939,40.11,0.0823155,0.048106,0.023042,0.9002815,2.902406,2.111,1,5
0.919763,0,0.920732,0.388902,1.054167,1.057627,65.37,0.0823155,0.039805,0.021976,0.9002815,2.902406,2.063,1,2
0.886584,0.372062,0.814205,2.148116,1.054167,-0.135493,31.32,-1.367515,-0.116583,0.079105,0.151079,-0.207965,2.767,1,10
0.489117,0.344786,0.524479,1.420463,1.341056,-0.022167,31.32,0.038251,0.099782,0.533994,1.180353,1.585292,2.559,1,13
0.368947,0.311312,0.450569,2.010626,0.930315,-0.01264,31.32,0.113096,0.205471,0.34839,0.623181,3.176841,2.489,1,1
0.57643,0.144193,0.628114,2.062972,1.041032,-0.575236,31.32,-0.244225,0.053198,0.51853,0.848889,1.564859,2.416,1,3
0.621573,0.025237,0.602708,1.459939,0.953702,-0.440028,31.32,0.149796,0.274513,0.492938,0.568278,1.818673,2.48,1,2
0.26838,0.081698,0.512758,2.652649,1.012825,-0.018964,31.32,0.046155,0.394938,0.792982,1.504687,5.80275,2.349,1,1
0.460354,0.004523,0.427091,7.324676,0.121268,0.076006,32.95,0.175209,0.343817,0.658368,0.78357,6.616768,2.459,1,2
0.461714,0.264372,0.481662,2.573016,1.092614,-0.144587,31.56,0.135728,0.2516,0.528413,1.347264,2.700687,2.376,1,1
0.539151,0.395982,0.630914,2.771111,5.523044,0.383361,31.32,0.001654,0.310959,2.089243,5.205728,4.201469,2.769,1,3
0.328429,0.171077,0.279137,3.51917,3.09678,-0.223631,41.18,0.33285,0.30321,0.371218,0.732018,4.436248,0,0,0
0.416853,0.110602,0.404785,4.753618,1.082681,0.276852,19.7,0.149283,0.311835,0.478648,0.68574,4.554973,2.471,1,3
0.180039,0.094445,0.20497,1.931223,1.006372,0.040377,22.24,0.665642,0.386386,0.540976,1.341611,5.568739,2.84,1,2
0.358173,0.326175,0.47103,4.783429,1.064045,-0.105832,23.96,0.114451,0.184057,0.325664,0.638961,4.171323,0.16,0,0
0.516805,0.036011,0.519123,5.297824,1.102248,-0.060852,31.32,0.235193,0.148493,0.484656,0.605447,4.086035,2.634,1,1
0.205659,0.039252,0.338795,1.478246,0.877887,0.434381,34.98,0.27743,0.347195,0.393914,0.589337,2.694733,0.067,0,0
0.6352,0.130112,0.486896,8.180236,1.192247,-0.02072,31.32,0.007631,0.159226,0.57219,0.646024,3.145639,2.545,1,2
0.412634,0.285391,0.500549,1.195001,1.054167,-0.233387,31.32,-0.730223,-0.073693,0.187825,0.584544,0.262142,0,0,0
0.209697,0.022819,0.193689,6.046133,0.750818,0.377865,22.29,0.587197,0.205079,0.218827,0.38256,9.953842,0.012,0,0
0.406875,0.265214,0.464965,6.468508,1.054167,-0.217823,31.32,-1.007137,-0.853656,0.229632,0.841174,6.308431,0.012,0,0
0.667577,0.510409,0.698501,1.346829,1.054167,0.521853,31.32,-0.05528,0.107352,0.592289,1.231462,1.173128,0.071,0,0
0.578756,0.327768,0.558606,3.775188,1.350777,-0.642932,31.32,0.09234,0.182736,0.722248,1.250587,2.91881,2.648,1,1
0.346211,0.326314,0.472177,4.624762,1.086292,0.091822,31.32,0.230348,0.181561,0.308481,0.800077,3.510907,2.462,1,3
0.619891,0.52844,0.642721,1.064928,1.438945,-2.732018,22.07,0.056889,0.204227,1.229597,4.265932,1.815306,2.797,1,3
0.452756,0.245279,0.54364,2.856437,1.046233,0.025377,31.32,0.138596,0.132183,0.82734,1.783844,2.576995,2.467,1,2
0.274595,0.118765,0.313357,8.229378,1.004931,-0.519692,13.3497,0.299343,0.306679,0.608356,1.639972,9.824166,2.521,1,2
0.676797,0.453283,0.616076,8.806151,1.110688,0.045263,31.32,-0.76638,-0.261083,0.416155,0.808879,1.350308,2.552,1,6
0.715251,0.336281,0.749499,1.574536,1.054167,0.201289,31.32,0.025941,0.103683,0.723801,1.447881,0.967752,2.379,1,1
0.589992,0.356972,0.559848,3.216794,1.481708,-0.52839,31.32,0.019677,0.148868,0.607084,1.369284,1.783546,0.144,0,0
0.675261,0.485358,0.626243,2.830587,1.451819,0.108383,12.14,0.346499,0.137457,0.227457,0.984844,1.066478,3.189,1,5
0.486401,0.217733,0.446437,5.254213,1.656945,-0.083798,31.32,0.094484,0.190486,0.377739,0.484796,3.455898,2.604,1,4
0.852622,0.289999,0.849167,8.726932,10.423674,-0.86039,31.32,-0.185723,-0.043838,0.939295,1.269335,1.680829,2.495,1,2
0.274168,0.081953,0.333217,1.826018,0.908054,-0.26719,30,0.06132,0.314239,0.620773,1.228858,4.371653,2.87,1,1
0.39576,0.193435,0.462203,1.903752,1.027312,-1.243684,44.98,0.077627,0.182919,1.441886,3.401403,4.096153,0.112,0,0
0.558556,0.421482,0.564218,2.121721,1.054167,-0.464519,23.58,0.002522,0.149847,0.798869,1.392137,2.127969,2.548,1,1
0.167078,0.190904,0.39556,3.282668,0.979409,0.111025,31.32,0.475506,0.678108,0.716294,1.196275,12.242305,2.648,1,5
0.816084,0.604023,0.949885,16.500461,1.054167,-0.4936,31.32,-0.12879,-0.102165,1.15822,4.225142,0.828379,0.006,0,0
0.577796,0.269132,0.665809,2.493291,1.179639,-0.38938,60.26,0.07189,0.152744,0.720627,1.903258,1.935377,2.618,1,1
0.37512,0.198621,0.35189,2.563924,1.054167,-0.085889,31.32,-0.192969,-0.107479,0.299256,0.775655,2.658692,0.083,0,0
0.155569,0.038888,0.149155,1.66879,1.054167,-0.446555,31.32,-0.076069,0.172021,0.257425,0.492472,5.50253,2.903,1,4
0.300327,0.20664,0.303288,1.878254,1.015308,0.113481,41.07,0.847061,0.21681,0.270401,0.688475,2.640142,2.505,1,1
0.318393,0.149373,0.272055,7.009494,0.816556,-0.219511,45.92,0.2138,0.344067,0.661292,1.024963,4.265878,0,0,0
0.541613,0.084922,0.611046,3.121701,1.009825,-1.591072,31.32,0.168052,0.253068,0.805077,1.07385,2.857437,2.45,1,2
0.581361,0.382648,0.700935,2.012135,1.754919,0.043531,31.32,0.101587,0.119043,0.531106,0.939797,1.665257,3.128,1,2
0.665946,0.491268,0.651558,6.397638,1.13457,-0.652667,20.53,0.231452,0.117734,0.401955,0.981397,1.602393,0.06,0,0
0.508256,0.357075,0.508941,5.982068,1.032131,-0.324908,21.22,0.219655,0.287504,0.329674,0.769107,2.6167,2.53,1,4
0.436402,0.25315,0.3827,2.769742,2.228578,-0.103207,31.32,0.284843,-0.3793,0.695021,1.521728,2.929378,2.634,1,2
0.530863,0.346471,0.516577,3.856974,1.771717,-0.318793,32.25,0.023154,0.089383,0.440405,1.119238,3.668163,0.07,0,0
0.402036,0.115355,0.417137,6.819727,1.003801,-1.375352,31.63,0.199534,0.375219,0.762851,1.025994,9.790509,0.009,0,0
0.1204,0.033617,0.107312,1.595648,1.054167,0.01977,25.25,-0.046613,0.202603,0.493185,0.959213,8.200035,2.49,1,4
0.67883,0.385822,0.667058,2.891415,1.403644,0.544547,31.32,0.13295,0.136535,0.428423,1.159959,1.810988,3.333,1,3
0.066009,0.008355,0.062514,3.638218,0.916051,-0.482834,31.32,0.130085,0.242856,0.312013,0.421997,44.066975,2.394,1,1
0.261579,0.0567,0.214722,1.813057,0.978921,-0.490298,31.32,0.105726,0.386196,0.361436,0.637165,4.359491,0.009,0,0
0.244467,0.06343,0.221853,3.792779,1.007919,-0.100361,31.32,0.389743,0.318754,0.42413,0.710257,10.243473,0,0,0
0.601165,0.384067,0.723282,7.686324,1.443563,-1.133611,31.32,-0.305345,0.07726,0.333903,0.806608,1.92704,2.637,1,3
0.353164,0.147284,0.264945,4.442184,1.214926,-1.384899,31.32,0.559975,0.305323,0.179764,0.291469,3.856806,2.442,1,1
0.453759,0.388823,0.61214,1.838356,1.223225,-0.190659,31.32,0.060611,0.165105,0.726182,1.348045,2.566154,2.322,1,6
0.681544,0.343834,0.630144,3.315324,1.184528,-0.852158,31.32,0.030436,0.091796,0.919243,1.958127,1.941558,0.081,0,0
0.388216,0.386798,0.42493,3.758033,1.018278,-0.034135,31.32,0.088784,0.064911,0.155898,0.255523,3.893701,2.533,1,2
0.448762,0.303325,0.457011,1.878502,2.548233,-0.027109,31.32,0.016899,0.244158,0.768341,1.611187,2.55591,2.631,1,2
0.400171,0.075066,0.419836,1.493432,0.998277,-0.631174,18.47,0.092332,0.327324,0.869493,1.227876,2.919428,2.584,1,1
0.521317,0.329042,0.482661,2.856239,1.450878,-1.191641,22.05,0.162511,0.104674,0.309976,0.510724,2.246667,2.491,1,1
0.383905,0.272567,0.357073,6.845273,1.025814,0.049051,31.32,0.467539,0.391095,0.370897,0.447636,6.484288,2.64,1,3
0.590574,0.275047,0.675923,6.127399,1.124455,0.18456,25.91,0.061793,0.188466,1.217117,2.097561,4.01097,0.201,0,0
0.620775,0.361973,0.633122,1.980936,1.558122,-0.828046,31.32,-0.002417,0.115781,0.584841,0.782438,1.542831,2.647,1,2
0.585698,0.351363,0.566731,1.840685,1.056958,0.383924,31.32,-0.300921,-0.023653,0.273051,0.493579,0.850921,2.669,1,1
0.353869,0.193739,0.391511,1.20403,0.845877,-1.262849,31.32,0.030846,0.176763,0.624437,0.907565,2.493591,2.371,1,1
0.22939,0.077244,0.193175,1.741561,1.335053,0.904504,31.32,-0.085813,0.289122,0.589582,1.256328,5.072965,2.561,1,15
0.118194,0.051508,0.158734,4.061337,1.001564,0.176317,31.32,0.362903,0.275358,0.444186,0.876856,15.41743,0.015,0,0
0.255204,0.110599,0.198358,4.810614,1.028092,0.097116,31.32,0.35035,0.256229,0.334739,0.736776,11.301097,2.4,1,1
0.508926,0.144654,0.452153,2.30552,1.032975,0.235658,31.32,0.01148,0.154353,1.188069,1.980053,4.01639,0.017,0,0
0.507285,0.329926,0.508974,3.012141,1.400289,0.003491,31.32,-0.812169,-0.110045,0.347313,0.671576,2.217381,2.555,1,1
0.515684,0.22424,0.527453,2.244238,1.568318,-0.420624,31.32,0.078475,0.164549,0.753228,1.06925,2.409251,2.407,1,1
0.433518,0.270887,0.392201,1.610666,1.054167,-0.431069,31.32,-0.015375,0.07953,0.586048,6.082584,2.275016,2.76,1,4
0.179068,0.074483,0.227632,1.207162,-0.247469,-0.223812,31.32,0.005539,0.21358,0.197559,0.301013,3.972709,2.642,1,3
0.594295,0.523476,0.650578,4.070564,4.249263,0.500198,32.98,0.09099,0.103549,0.195441,1.1685,1.328632,0.119,0,0
0.596334,0.406637,0.626252,1.333847,1.692541,0.443537,31.32,-0.239321,0.047497,0.317021,0.529341,1.056911,2.822,1,3
0.133481,0.017687,0.141293,12.700931,0.938046,0.149969,37.76,0.247179,0.340601,0.602239,0.745238,19.694063,2.376,1,5
0.305431,0.23429,0.516237,1.189545,1.132088,0.093118,31.32,-0.002226,0.466523,0.644357,1.48566,3.659132,0.011,0,0
0.134973,0.053071,0.151411,1.187612,0.916145,0.790164,31.32,-0.005942,0.302646,0.358725,0.400538,5.476762,2.588,1,3
0.424009,0.155916,0.378194,3.638422,1.253044,-0.283485,29.01,0.059002,0.301953,0.694219,0.896495,3.358106,2.553,1,6
0.175072,0.006953,0.173458,3.015539,0.927619,0.265223,31.32,0.056322,0.14178,0.410557,0.537225,8.672296,2.456,1,7
0.596005,0.007733,0.596831,5.883668,0.049524,-1.93065,23.45,0.105633,0.284011,0.981832,1.032654,4.686543,0.122,0,0
0.456802,0.292928,0.393905,2.065282,1.265453,-0.005461,31.32,0.035988,0.239364,0.477973,0.950389,2.366756,2.73,1,2
0.383858,0.170127,0.380916,3.959798,1.036467,-0.37301,32.5,0.186392,0.307715,0.753833,1.578219,3.957601,0.094,0,0
0.462702,0.03225,0.49364,3.984113,1.066854,-0.095627,23.47,0.002002,0.186561,0.729573,0.85338,4.068204,2.462,1,2
0.25438,0.174421,0.253571,11.008829,0.999725,-0.111647,31.32,-0.376326,-0.053047,0.3211,0.771782,16.956915,0.041,0,0
0.483959,0.288123,0.681503,2.40863,1.175734,0.008835,35.49,0.06323,0.279471,0.613247,1.504508,2.933212,2.456,1,2
0.473496,0.392781,0.499155,3.817893,1.100738,-0.559175,31.32,0.13388,0.265809,0.622488,1.598052,2.353817,0.07,0,0
0.171525,0.018326,0.10696,6.166695,1.009079,-0.064952,37.81,0.321322,0.369669,0.495895,0.926236,5.096673,0.003,0,0
0.519264,0.117674,0.3824,13.103214,1.014342,-2.903957,37.97,0.198026,0.28341,0.700033,0.880984,5.781792,2.349,1,1
0.214307,0.025377,0.127106,2.691225,0.871135,-0.857311,33.46,0.138291,0.420091,1.018892,1.154132,4.632366,2.564,1,1
0.555446,0.051034,0.577363,2.826302,0.864625,-0.538709,19.08,0.045314,0.184065,1.511891,2.081406,2.87786,0,0,0
0.092115,0.044075,0.080731,2.676354,1.019492,0.061533,24.49,0.209426,0.769048,0.40824,0.584798,10.422457,2.37,1,2
0.381966,0.231905,0.347277,1.582983,1.08047,-1.024915,30.91,0.096911,0.267062,1.053523,1.884497,2.598126,0.084,0,0
0.668685,0.409192,0.777831,10.189642,2.554138,-0.352928,31.32,-0.006854,0.05783,0.730879,1.249153,1.192384,0.102,0,0
0.315008,0.184831,0.36096,3.167945,1.149263,-0.154276,31.32,0.191329,0.184598,0.418232,0.654976,5.234122,2.601,1,1
0.31401,0.101807,0.278046,5.733457,1.204656,-0.723337,31.32,0.23161,0.24971,0.418279,0.727622,6.300232,2.495,1,3
0.118588,0.027041,0.104344,2.059248,1.584111,-0.130982,31.32,-0.15124,0.055775,0.110453,0.140365,5.364814,0.003,0,0
0.207184,0.069835,0.149743,2.549687,1.397466,0.321445,31.32,0.033749,0.187232,0.15886,0.306291,6.959889,2.484,1,1
0.305852,0.119972,0.279269,2.298569,1.054167,-2.867642,31.32,-0.351746,-0.043715,0.176384,0.289098,0.864349,2.499,1,5
0.060033,0.011529,0.02569,3.86917,0.912632,-1.337258,31.32,0.17011,0.151551,0.275793,0.317217,26.780025,2.616,1,1
0.467218,0.103987,0.35969,6.015755,1.031324,2.131428,27.91,0.186366,0.220626,0.743327,1.009027,6.160235,0.087,0,0
0.219386,0.002436,0.303349,3.266572,1.001381,-2.235245,31.32,0.0823155,0.610298,0.888241,0.993519,4.72284,0.009,0,0
0.236852,0.100382,0.175544,4.711432,0.930025,-0.478943,31.32,0.183006,0.148653,0.258214,0.618822,4.178583,2.858,1,1
0.088556,0.003513,0.10395,3.792003,1.043923,-5.859741,31.32,0.315721,0.398085,0.428954,0.485636,13.885884,2.562,1,2
0.128504,0.039097,0.080523,5.01039,0.711401,-3.411327,31.32,0.29456,0.095303,0.191664,0.228993,15.257346,0.003,0,0
0.143107,0.025166,0.179445,3.33367,1.020243,0.577623,31.32,0.208103,0.335463,0.475053,0.623351,5.987244,0.003,0,0
0.298189,0.007387,0.322552,4.135631,0.952003,-0.266996,37.67,0.269804,0.32686,0.511358,0.589687,3.989419,2.561,1,1
0.320983,0.105642,0.387156,1.501802,1.068005,-1.165504,43.36,0.288638,0.32591,0.237626,0.416743,2.773915,2.391,1,1
0.26913,0.131624,0.356708,2.480182,1.054167,-0.188115,31.32,-0.19174,-0.342788,0.483755,0.909517,2.43626,2.335,1,1
0.432115,0.186425,0.444743,2.555683,1.054167,-0.107996,31.32,-0.005573,0.006797,0.614088,0.891613,1.743417,2.406,1,1
0.262638,0.002183,0.224357,4.911193,1.054167,-0.531153,31.32,0.111868,0.1930595,0.208801,0.391592,1.074307,2.558,1,1
0.311986,0.057227,0.28295,19.954028,1.001492,-3.263935,31.32,0.374682,0.343857,0.712115,1.546596,12.429735,0.006,0,0
0.08297,0.019781,0.038199,8.507655,1.047966,0.415778,23.13,0.936731,0.276174,0.306444,0.54256,15.580314,2.498,1,5
0.181059,0.008879,0.105539,2.560727,0.992663,1.225745,32.29,1.190982,0.585508,0.703131,0.857141,5.89634,2.286,1,2
0.141828,0.007426,0.09216,1.675183,0.967719,-1.056665,34.39,0.013022,0.22865,0.199324,0.313466,5.700499,2.666,1,2
0.235033,0.067574,0.246592,4.034444,0.973616,-0.311454,31.32,0.08662,0.086103,0.573569,0.901407,6.1276,2.471,1,1
0.450353,0.224468,0.394574,3.631561,1.054167,-2.460391,31.32,-0.409512,0.1930595,0.508028,0.858209,-0.474429,2.532,1,2
0.058992,0.001899,0.04489,2.720243,0.753268,-2.499392,68.23,4.765406,0.394731,0.095468,0.109286,9.504621,0.231,0,0
0.066652,0.002682,0.037663,2.246713,0.691758,-0.268414,31.32,0.833967,0.240115,0.141943,0.163647,10.638342,2.509,1,2
0.393318,0.145863,0.330763,6.077611,1.096981,0.220926,26.33,0.401342,0.160355,0.42896,0.83533,4.981972,0.06,0,0
0.295082,0.057542,0.248478,3.268959,1.035757,-0.475216,31.32,0.094153,0.222727,0.42706,0.69682,5.521347,2.601,1,3
0.314173,0.304325,0.377242,5.660492,1.055843,2.032271,24.19,0.272931,0.150103,0.429876,0.923776,3.061004,2.396,1,1
0.553085,0.060436,0.51242,4.599426,2.921717,-2.594656,31.32,-0.00994,0.108214,0.66208,0.856945,2.545226,2.428,1,3
0.39949,0.143164,0.295845,1.902462,1.054167,0.131835,16.6,-0.205611,-0.075929,0.328185,0.409507,1.720805,2.573,1,1
0.214383,0.015072,0.141886,1.905771,1.054167,-2.75413,31.32,-0.097102,-0.010015,0.410201,0.460235,2.957433,0.045,0,0
0.452474,0.104703,0.398843,2.686743,1.013244,0.493404,53.69,0.11064,0.157824,0.772804,1.180897,1.823739,0.245,0,0
0.343173,0.03702,0.32079,8.840114,0.883328,-0.272466,15.65,0.043015,0.1930595,0.605263,0.954325,4.244252,0.046,0,0
0.710647,0.243916,0.645443,2.969337,1.348856,-0.467448,31.32,0.073111,0.049601,0.377265,0.451544,0.955704,2.622,1,1
0.395199,0.053292,0.354817,2.626049,1.0056,-0.00892,31.32,0.062299,0.154467,0.211494,0.300078,1.961633,2.777,1,2
0.419529,0.119409,0.358962,8.088821,1.003313,1.076628,31.32,0.504574,0.343389,0.945207,1.59541,4.381037,0.006,0,0
0.074115,0.001028,0.034231,3.262445,0.579622,-0.348809,31.32,0.062522,0.1930595,0.229797,0.345987,10.438848,0.06,0,0
0.282985,0.019193,0.254854,2.290241,1.0312,-0.709835,31.32,0.059009,0.229844,0.546943,0.663925,4.584102,0.006,0,0
0.516499,0.114177,0.465546,1.418952,1.054167,-0.66349,45.1,0.05546,0.136966,0.552736,0.839804,1.402969,2.404,1,1
0.4694,0.021425,0.47664,12.977725,0.989932,-0.326195,32.34,0.298722,0.249156,0.572344,0.699086,11.055657,2.553,1,1
0.663381,0.215948,0.659045,5.414141,2.449825,-0.872215,17.83,0.0823155,0.082381,0.554051,1.097261,1.408427,2.628,1,1
0.54006,0.024484,0.418086,5.320913,0.994687,-0.283759,31.32,0.0823155,0.131513,1.01802,1.362555,2.943029,2.338,1,1
0.409155,0.191972,0.287737,5.135324,16.727213,0.45765,31.32,0.074601,0.085529,1.121193,1.433578,3.238031,0.187,0,0
